userId,movieId,rating,timestamp
57735,922,5.0,974946253
84573,7560,4.5,1088667682
136765,1171,4.0,939059796
132712,435,2.0,948296824
10129,1876,2.0,1036224053
98427,1259,4.0,1000951199
29001,21,4.0,834652140
12182,3246,5.0,951351197
40979,8644,3.0,1192626050
43476,6040,3.0,1184824946
15689,34,5.0,844363264
792,1247,5.0,1064218369
10229,2268,4.5,1094881002
42281,4085,4.5,1111305975
92104,3146,1.5,1373756959
136213,2318,1.5,1065292813
112156,380,5.0,857508103
88845,455,1.0,1119356626
37163,2762,4.0,1139579835
38537,380,3.0,830939504
32379,4095,1.0,985806232
136590,671,5.0,859095965
132067,1036,4.0,997024854
43849,4685,2.0,1017941480
121328,592,3.5,1074440940
5061,1371,1.0,1294315122
118213,93014,2.5,1421190844
23054,49272,4.5,1288842989
92499,7167,4.0,1178059348
50294,1587,4.0,1018441742
24443,2987,5.0,1253340357
129473,7361,4.0,1243697987
79724,2995,3.5,1305781435
72583,2470,4.0,945051011
42005,2355,5.0,962790532
3858,46578,3.0,1357436519
31036,2947,4.0,995295385
85595,4248,1.0,1289960113
42690,3168,4.0,1102131634
108520,1333,4.0,974614724
85813,1792,3.0,1217355111
122318,4545,3.0,1127997346
49441,661,4.0,850893213
43125,378,3.0,973375142
22875,3809,4.0,1229197818
133177,2694,3.5,1353216401
45024,1043,3.0,891523451
24234,26513,2.0,1134775460
17068,2709,2.0,1012724504
125551,3911,4.0,1063208250
121669,21,5.0,835363994
66649,113348,1.5,1427494880
120271,2116,3.0,1039530513
118986,2505,4.0,1378849984
51198,60753,3.0,1237230707
112858,16,3.0,973991066
110285,458,1.0,878744824
32662,196,1.5,1313688155
33338,2366,4.0,1113193317
129290,494,3.0,860230489
29216,1967,3.5,1196893121
62686,1097,5.0,996467747
69225,6378,4.0,1256737736
3461,520,4.0,1111904947
129995,1221,5.0,990478706
111446,1673,4.0,942155260
55303,1954,4.0,1095020606
83784,6619,3.0,1091997697
114701,288,3.0,966025487
15502,4973,4.0,1404467332
64072,376,5.0,974710084
67050,161,4.0,832526152
91994,3527,3.5,1096905616
111841,52435,3.0,1245685708
128574,532,1.0,974787168
2788,1036,4.0,1225394600
85526,3793,2.0,1160042828
134022,65894,4.0,1298359379
91,4016,3.5,1111559250
110906,1556,3.0,1166381372
29595,1892,4.0,980625155
33623,17,5.0,833138767
3927,329,3.0,963369075
65542,1913,5.0,1059931500
70930,427,3.0,837627126
13462,1193,4.5,1160512292
111912,900,4.0,1045237145
86058,6010,3.0,1058802764
122841,5346,2.0,1299165939
31910,4308,2.0,1176304669
83809,904,5.0,949879318
136567,76093,4.0,1280670496
55293,6323,4.5,1135594890
68784,349,3.0,839597637
106106,1219,4.5,1368860140
119048,2976,4.0,989883843
71911,1784,4.5,1225299133
24425,8373,2.5,1106450104
125401,529,4.0,944444448
128246,849,3.5,1217123251
79570,30825,4.5,1427745153
28793,1673,3.5,1150775412
108951,110,3.0,880156462
99691,9,3.0,853935781
91776,1374,5.0,942600567
68214,2600,3.0,1320006550
40495,4031,4.0,1014223018
64113,1287,3.0,1160418347
53346,4077,3.5,1053027398
30449,6335,4.0,1066970524
11741,647,5.0,840817758
129029,1704,5.0,887027047
53201,45722,2.5,1294030592
98179,5291,4.5,1284589428
101274,69640,4.0,1263936539
97577,1892,3.5,1122161601
16645,368,4.0,903497042
93886,91325,4.0,1341333879
22375,57368,4.0,1260169481
38476,117,4.0,851014890
15718,5974,4.0,1042668730
37914,1281,4.0,1150094166
455,4878,5.0,1043969048
97853,1961,4.0,1296876900
63200,60037,3.5,1215841226
68557,55820,5.0,1350245521
84083,1097,3.0,974760116
46763,86882,2.5,1420734677
34494,5991,3.0,1323515580
32330,4228,4.0,1230203273
137657,3877,1.0,1180831378
66893,61350,0.5,1232135193
120575,84613,3.0,1310394217
84549,5669,4.0,1122888301
113961,786,3.0,865850397
136594,45,1.0,845798460
99254,47610,3.5,1304036824
84619,1635,2.0,941880393
131868,3327,2.0,998439589
107806,68954,5.0,1378477343
129366,106918,3.5,1407442650
48236,91529,4.0,1355164044
125243,3386,3.5,1212774865
61848,2038,4.0,945301796
94652,4226,4.0,1167484531
82719,1639,2.5,1076373741
99712,3911,4.0,1195004435
85264,2797,3.0,1062795823
5057,480,1.5,1305263553
52810,2916,3.5,1111905864
119440,1960,4.0,944906002
5237,2012,3.0,1025928899
88266,1208,5.0,1200887629
60059,586,4.5,1307161536
133744,32019,3.5,1198467915
78829,2405,4.0,1011500780
76292,46948,3.0,1164473136
9073,292,4.0,832530152
88646,5394,3.0,1152363570
106296,34405,4.0,1286458469
80914,924,2.5,1074158113
29879,3793,3.5,1161282344
138307,648,3.0,1148903083
71791,69640,3.5,1272024294
30894,3897,4.0,1427151662
56520,5602,3.5,1333317804
110137,4776,5.0,1009753995
100575,866,3.5,1146316247
116562,2329,5.0,965379458
101136,3793,2.5,1180813720
136642,3160,3.0,1160252140
108652,2818,1.0,935275249
106906,1489,3.0,1062628001
92259,2001,3.0,1028657771
86719,586,4.5,1122242740
115046,1610,5.0,1215036103
33094,4609,4.0,1010959435
29243,95,4.0,858376564
39381,2100,3.0,986858542
110782,342,3.0,1310334393
71671,26776,4.5,1306694803
138051,527,4.0,832781745
63186,4467,4.5,1372735621
119448,2716,3.0,974479060
54528,1196,2.0,940353503
52795,7154,3.0,1324354820
131477,3435,5.0,1136956420
23435,3527,3.5,1111490814
20569,2806,4.0,995146974
20961,4720,3.0,1265960777
84476,45081,2.5,1157644297
61376,587,3.0,848007255
66289,3948,4.0,1018746330
119757,2951,3.5,1238835575
98738,2169,3.0,1301710151
17015,1921,5.0,965691855
32899,41573,3.0,1167491448
76911,3793,2.0,1162326111
17348,455,2.0,1155373129
134036,7147,4.0,1105348595
73074,1935,4.0,979763605
119120,1704,5.0,1142624130
31741,3578,4.0,1420035216
129678,366,4.0,939232094
125274,4446,4.0,1267547737
13678,50872,4.0,1234062737
39387,7387,4.0,1262290970
53941,2355,4.0,1225936202
138006,5066,4.0,1163976167
80461,81845,3.5,1372877497
69528,4033,2.5,1301762988
87029,475,4.0,1173144162
43924,8984,3.5,1264325128
114398,59784,4.0,1282702180
76381,3498,2.0,1330310744
103246,1610,4.0,1336691930
55871,3481,4.0,1077802778
53454,95,5.0,845307419
91012,3114,2.5,1199891457
68107,2700,3.0,1184033200
46717,3578,5.0,998932547
101742,1393,3.5,1164613014
86529,34072,4.0,1134297477
28285,64839,5.0,1236379366
60814,1482,4.0,1022306389
61496,2184,3.0,975529700
121052,1348,5.0,953924637
77007,7361,5.0,1107206217
115617,2139,2.0,1000692337
8611,170,3.0,1353356871
103958,32587,5.0,1150049719
65681,2124,4.0,939230855
53803,4881,5.0,1103772199
35360,106782,3.5,1398364420
20945,17,3.0,847949816
132947,2025,4.0,1033174993
113365,5445,4.5,1309876750
105720,25764,4.0,1214948003
64843,68954,5.0,1329920793
72385,8784,3.0,1257663543
67510,44729,0.5,1276561125
43433,839,3.0,1000155135
26197,265,3.0,833803395
53994,356,5.0,840046677
129686,377,5.0,1047757955
37168,1918,4.0,1003003572
11256,3992,5.0,1364304839
7505,307,5.0,841727692
77146,100,3.0,851917940
9406,2052,3.5,1225620015
55078,231,4.0,1218048443
96684,3997,2.0,1280192011
95496,4776,4.0,1364815938
117066,3175,4.5,1413723964
71532,72226,4.0,1415985793
98875,1517,0.5,1077038261
91603,162,5.0,945105310
94000,8961,3.5,1409368091
110502,2987,2.5,1283197506
122435,2161,3.0,1121457894
49928,1,2.5,1149076522
95487,3615,3.5,1238528875
17235,46578,5.0,1187906039
25161,44191,4.0,1354072907
88812,480,4.0,945212979
17576,2507,0.5,1107170271
116562,1270,4.0,965339721
5609,356,4.5,1196376210
138229,48516,3.0,1372635166
127645,85438,5.0,1309443347
91199,2424,4.0,956700203
34670,466,3.0,1226058502
9829,357,5.0,848394352
101312,141,3.0,840027819
90504,1,4.0,834164184
116431,6874,4.0,1072111894
110458,3247,1.0,1030117206
69820,3450,4.0,998354687
63198,1224,4.0,974598416
123088,2640,2.0,944971128
99689,112556,4.5,1427135043
19001,208,5.0,840080482
35037,60201,4.0,1221900113
75257,45447,3.0,1423846390
101040,46723,4.5,1183813097
123049,104374,4.0,1398642678
21517,38304,3.5,1224450299
28032,2353,4.0,1111481855
134513,6669,5.0,1176736443
14577,4963,3.5,1256833606
91486,151,4.0,844636066
43924,4886,4.0,1263902252
90101,912,5.0,948723781
19813,1339,4.0,998991752
71347,1917,3.0,1118933498
114211,3536,4.0,993314050
44241,8690,4.0,1090856819
127251,54286,5.0,1259444149
130193,4741,3.0,1362522677
33420,494,4.0,867586903
104248,377,3.0,844449457
8297,1292,4.5,1078374811
133961,4649,0.5,1196835342
8500,110,5.0,835201739
17808,1917,2.0,1279962816
109724,457,5.0,847545325
84426,1513,1.0,975436676
129219,1476,1.0,867343488
48234,5995,4.5,1288342487
48422,3977,3.0,1111194025
117426,53123,4.5,1247284876
60476,2084,1.0,953232620
126449,3968,2.0,1322014890
3971,51412,4.0,1210614571
61103,3040,3.0,972186621
52075,1527,4.0,974785827
116984,49961,4.0,1182896164
24679,7153,5.0,1262036000
126588,165,4.0,1006214640
50943,6642,1.5,1062034411
60582,480,3.0,843763779
132767,457,4.0,833419883
63658,1916,4.0,1077763179
34385,1,4.0,970001943
86696,923,5.0,1026791468
111854,3996,5.0,1012335296
137346,4951,3.5,1096156395
126165,1275,4.0,1111546750
5908,903,4.0,940450477
54662,593,4.0,1000579896
57727,2947,3.0,1177832979
13636,592,3.0,1112936091
85912,8917,4.0,1263329139
60427,4238,4.0,1058469368
106272,8969,2.5,1384109606
8561,1680,4.0,1043159481
18756,60684,3.0,1365875934
135233,1407,4.0,1001135070
136593,296,5.0,1229418758
132206,1517,3.5,1200427426
128184,260,4.0,1126066847
43525,70994,3.5,1261091214
23912,12,3.0,835598892
126071,3005,3.0,1329085534
91948,1357,3.5,1116282576
45159,590,3.0,1088058164
36301,592,3.0,940270960
22477,2139,4.0,964633436
95721,356,5.0,1133499051
130758,3285,3.5,1188257244
50195,25,3.0,1092894820
27886,4029,3.0,1017510451
6647,33166,4.0,1131315380
77522,58559,4.0,1317275540
21359,520,3.0,837431641
77770,1876,3.0,945062086
95339,65514,4.0,1284165556
94145,4014,4.0,1108193865
133699,8584,4.0,1261361424
121148,5598,2.0,1223270202
51950,1580,4.0,1297138561
121678,475,4.0,1039575076
10027,2102,3.0,913826993
113772,1208,4.5,1214514750
112431,608,4.5,1056352086
71326,3755,3.5,1349875477
109484,3988,3.0,1049734881
113078,1911,3.0,997283435
11950,110,5.0,847275165
53761,497,5.0,1012767543
86736,1221,5.0,1130070075
90872,453,3.0,846834073
80266,47997,4.5,1189566816
16132,4903,5.0,1010877962
50908,36,4.0,1129233782
46134,1304,4.0,1080709536
2039,1215,4.0,1321848870
130442,4678,3.0,1025622551
55095,1476,4.0,876226182
87406,8012,4.5,1122363963
79403,45722,5.0,1310751975
62785,541,4.5,1110345685
64007,593,5.0,966805920
134144,2502,1.5,1139232064
133526,2002,4.0,913048871
50230,8970,4.5,1147488660
41486,1101,3.5,1421021139
70821,2722,3.0,1047396746
75165,1221,5.0,1414236286
5756,589,3.0,844425408
59984,316,3.0,851160189
18908,2710,1.0,992190170
124126,6513,2.0,1256724082
106193,552,4.0,1219033358
23933,704,3.0,869395233
132073,87430,3.0,1427052369
50567,6299,4.0,1203793895
100300,1036,4.0,945534291
14224,1255,3.5,1118865350
127859,5378,3.0,1180661829
132561,2291,4.0,1136690944
45554,2005,2.0,1125835476
632,5872,2.5,1056488054
62030,2857,3.5,1369974569
18851,165,4.0,994861530
53448,1327,3.0,1081381517
109622,1729,5.0,1388689793
37582,2959,1.0,1142646424
51518,4888,3.0,1022392618
90861,4971,3.0,1007505606
77007,4474,3.0,1107206710
12903,2028,4.0,990813995
91237,2710,4.5,1065235276
24740,267,2.0,1010293231
79877,3385,3.0,959799824
27075,6893,3.0,1177975501
94070,3456,5.0,957632419
18567,1911,4.0,944900580
28987,377,4.0,835021751
61898,780,2.5,1377568501
14054,2359,4.0,1337172483
48000,902,3.5,1342517744
129216,3481,5.0,1201182391
34576,2853,4.0,1163446111
77538,640,2.0,867861740
46080,208,3.0,846606158
92292,177,2.0,839438700
106014,4886,4.0,1216135697
13543,1263,4.0,1078599078
60049,3328,4.0,1178722061
122838,1237,5.0,971813499
65354,3175,3.0,1245256346
94810,1408,4.5,1066053711
52460,292,4.0,831854301
102686,1291,4.0,1052250243
20836,2600,4.0,1271028422
23397,904,4.5,1373150376
63147,5325,3.0,1220814997
3128,1262,4.0,1016180281
92162,454,3.0,840990997
120959,471,4.0,845543471
111891,49649,3.5,1310333246
59386,4226,5.0,1111489803
104211,3617,5.0,1042832440
51964,475,3.0,854240648
23054,58559,4.5,1288842884
3221,2070,4.0,1372832030
31022,2324,5.0,1090205603
96211,6323,3.0,1073611863
19293,8644,4.0,1247857985
11136,2599,4.0,1223408212
103051,54286,5.0,1330289796
87445,1961,4.0,1225202015
85904,509,5.0,835089081
13263,70802,3.5,1362870108
99441,74789,3.0,1338284695
64802,2002,4.5,1058304295
31486,3020,4.0,967502421
78825,805,4.0,1116656624
118725,53996,4.0,1248728346
30738,586,4.0,843809083
73468,2628,4.0,996512634
54764,2843,4.0,957905850
103851,2028,5.0,995882630
13705,1907,3.0,1007587003
125951,587,4.0,879438663
22676,969,3.5,1337544393
27749,165,4.0,1000811131
97005,595,4.0,834176836
81531,223,4.0,1364158632
94090,2599,5.0,938893842
66206,480,5.0,1234830405
107188,38886,3.0,1160309192
43023,1207,3.0,975956332
8784,3114,5.0,982884009
108890,8937,4.0,1107153974
107395,2840,3.0,957480668
107270,247,5.0,842028658
72978,48516,4.5,1239311681
27075,41566,3.0,1179792117
66025,2167,4.0,996010581
96925,3307,5.0,968083362
50640,4011,4.5,1175355334
2477,292,3.0,845739390
85550,2976,4.0,945475891
122952,3793,3.0,965429471
136707,420,3.5,1129064006
115592,1370,4.5,1283783334
102097,2118,4.0,963005408
125113,56921,3.5,1228905557
77560,1500,3.0,977676952
79401,2005,4.0,1142928648
104716,7624,4.5,1153355457
58819,260,5.0,868209056
4731,4903,4.5,1117232207
64355,4052,5.0,991919809
93002,2918,4.0,1288602134
104483,3317,4.0,952758609
133078,694,4.0,852742865
70590,273,3.0,834673132
78820,203,1.0,832167663
69591,252,5.0,866662434
34326,2959,5.0,1088792427
58260,4855,3.0,1098527396
115424,150,2.0,1001714633
111518,17,3.0,866357842
116395,3186,4.0,1002910048
71936,3066,2.0,1176851512
81179,4654,4.0,1079559528
24586,111,3.0,1361470578
27689,454,4.0,1108953964
78617,4351,3.5,1276391612
39434,2329,4.0,1111617135
42639,593,3.0,1164174600
115689,344,4.0,979435513
51324,1081,4.0,997812071
49225,103655,3.0,1393270895
74761,7438,4.0,1207863592
17236,1927,2.0,944901438
99016,1356,5.0,848871556
95125,6331,3.0,1107657356
13957,1262,5.0,974935195
76247,344,3.5,1394662640
45637,4225,3.5,1065071390
118155,587,3.5,1367121210
69601,661,5.0,1005446514
97733,354,3.0,847834670
138072,2798,1.5,1173820310
13636,2421,3.0,1111549503
118204,3959,3.0,1106522106
122546,18,2.0,1035754356
84626,1756,2.0,1028360743
65539,1210,4.0,1225495671
79210,364,4.0,958502625
117318,125,3.0,1091807307
5603,34,4.0,843608642
44170,778,4.0,1145748359
7633,1917,2.0,1137524826
73542,44191,3.5,1194799873
137047,70286,4.5,1368035806
118393,1259,3.0,974603765
53903,733,4.0,965022223
107790,5992,4.0,1061790803
8949,2617,2.0,1231401029
62189,1617,3.0,945159235
129422,344,2.0,830861850
46903,91529,4.0,1369603473
49138,733,4.0,1208342011
83090,3537,2.0,1030399400
30862,4963,4.0,1230860116
86951,2396,3.0,1136682107
24827,20,4.0,845222045
1716,1221,4.5,1150644404
76307,33679,1.0,1178806660
18255,1676,2.0,956586336
30688,72226,5.0,1272113689
30628,203,4.0,973273506
31915,2571,5.0,1104979968
63412,2412,3.0,993167138
72670,1678,1.0,1112314373
86930,256,3.0,846808979
3,2694,4.0,944897855
77354,33166,3.0,1227268704
86870,1036,4.0,1135891363
135608,1458,1.0,956601689
74742,381,4.0,1010769481
100460,65,5.0,835190557
51883,25,4.5,1109985036
87365,25,5.0,973889748
63683,608,5.0,940804677
129583,3394,3.0,952208656
116154,344,3.0,835811539
133823,3949,1.5,1334213442
138154,5952,2.5,1284615343
11747,1007,3.0,979942356
21391,2929,4.0,942847081
103757,1388,2.0,974710050
114666,32203,4.0,1335459169
31076,3527,4.0,1172077356
127780,32,4.0,837030657
117156,1663,3.0,966356327
64759,2931,5.0,1286514866
112655,296,3.0,1300058802
104185,39183,4.0,1421650631
44122,3527,3.5,1287863531
67533,273,2.0,1028898897
45929,66335,4.0,1346209348
81565,4857,5.0,1015453384
26888,7143,2.5,1088743713
53058,4002,4.0,1049295843
138381,1835,3.0,1007167228
110168,610,2.0,939870276
71458,104841,5.0,1383347117
76488,344,3.0,1000792982
87718,333,1.5,1351637929
103388,2194,3.5,1085386353
490,1380,1.0,852147587
88641,750,5.0,1058314136
23523,4034,4.0,978827432
29031,920,3.0,1088751140
31122,4723,3.0,1277836471
123912,2145,3.0,1306367320
104430,1214,3.0,1145043154
42290,4262,4.0,1139764738
9182,2770,5.0,946094690
4758,838,4.0,941280766
137359,866,3.0,1067542869
45788,1453,2.0,949890082
106544,1610,4.0,1167803076
116270,902,4.0,939898973
96856,508,3.5,1361742033
45387,1625,3.5,1344542986
103749,1968,4.0,1115738586
130710,3998,2.0,1005340803
32094,1231,4.0,1276186743
108909,2522,2.0,949221514
132941,1270,3.0,1205692093
26884,4464,3.0,1025894932
98211,5437,3.5,1081033307
50839,4155,2.0,995845544
36205,3925,4.5,1393097267
29478,4010,3.0,1295036273
105274,5952,3.0,1126056610
105949,318,5.0,843042056
35973,7438,4.5,1180223793
66099,5445,5.0,1167826245
60802,1432,3.0,864992731
112397,780,3.0,840207406
62741,5679,5.0,1353772265
81947,4019,4.0,981595729
116640,253,4.0,836824884
82908,3751,4.5,1053547127
38054,1183,4.0,1118763615
62580,1031,4.0,1007272188
24645,32587,5.0,1161815239
123606,7102,4.0,1070309353
47739,48516,4.5,1177813204
65534,79663,3.5,1300679399
61746,26122,5.0,1266897717
7294,230,4.0,949712652
5878,1214,4.5,1110226823
8056,3745,3.0,990301799
3863,5646,2.0,1039275351
109339,1248,4.0,946248625
30799,2985,2.5,1055151017
78148,21,1.0,1111896999
81057,3006,3.0,1116240425
28333,475,4.0,953513711
29149,5400,3.0,1124731727
125971,71899,4.0,1336925370
11113,924,5.0,974778678
86653,592,3.0,958741139
118760,227,1.0,849629610
8310,8951,4.0,1131745200
48164,592,3.0,865462659
122079,46976,4.0,1331317803
79489,383,1.0,842908443
33650,56367,4.0,1266198072
92104,912,4.5,1373757229
9361,2731,5.0,1032242020
19338,593,5.0,843214980
43565,1717,3.0,1223002356
39683,2470,2.0,1017972350
89454,1517,1.5,1265491451
127548,3324,3.0,1101763542
51558,31427,0.5,1110039134
92063,4235,4.0,1131715758
54624,1997,4.0,1086445402
80605,55232,2.5,1251241200
70509,2692,5.0,949506929
119465,356,5.0,1425044667
109550,2770,4.0,1225450418
39497,4232,2.0,1091458802
132602,2639,4.0,1026844869
110345,51662,3.0,1418134402
107986,6863,3.0,1315089143
5543,457,3.0,835562101
19716,6867,2.5,1155005601
107527,1092,3.0,953409485
116841,4025,3.0,1051082578
57837,231,1.0,848746393
26477,4489,4.0,1007654601
134423,1644,1.5,1086384859
93814,2377,5.0,1047500754
114045,50068,4.5,1179425301
18002,353,4.0,1253585734
11902,1104,5.0,945153106
95943,4889,4.0,1146591957
46093,55765,3.0,1197045337
6373,3134,2.5,1128425618
98385,4027,5.0,1003355386
72100,1233,4.0,859598479
43187,2431,4.0,1232520059
83067,1952,0.5,1282262759
22963,497,4.5,1366385885
1369,1279,4.0,854486150
7971,454,4.0,1018671799
11039,2502,3.5,1224271999
27747,1097,3.0,1113509918
105498,4357,4.5,1064549151
100670,2671,2.0,939655908
34046,8972,3.5,1167542983
87626,6711,4.5,1101062492
59438,2657,3.0,1240006519
48427,73323,4.0,1412214025
61869,3307,4.0,1203257339
36098,1693,4.5,1063574054
103719,5349,4.0,1232226052
121543,3615,2.5,1168334579
78736,2060,4.0,1156118548
95801,588,4.0,857721245
136521,16,4.0,1112170086
114043,44195,3.0,1410074249
45602,1189,4.0,1165787433
66819,455,2.0,1251262780
88983,2353,4.0,944909233
94399,3,1.0,944485514
65785,1541,2.0,939127736
105886,1573,4.0,1036639405
71974,3578,3.5,1122181687
25825,2716,3.0,1270505729
107011,2490,1.0,941505702
76087,491,5.0,839426214
19776,5391,4.0,1037030918
55142,91630,2.5,1336700720
111962,1704,5.0,963444508
100195,3478,4.0,974705381
55370,1196,5.0,967349665
129226,338,3.5,1283623803
31672,2858,5.0,991391295
134645,208,2.5,1194031935
134733,2398,4.0,1206399762
52824,2177,2.0,940083355
49824,2470,1.0,1078365501
125554,2139,5.0,942778488
4326,1408,5.0,973373274
2261,4881,3.0,1084758030
103061,367,3.0,1147575100
34350,4447,3.0,1147686441
71185,736,3.5,1247639758
102179,64614,0.5,1246230082
44623,500,4.0,849095376
116361,3148,3.0,1001130394
13623,2535,3.5,1057774800
72329,1037,4.0,866203731
105506,4878,2.0,1417316365
127827,77561,3.0,1290577940
132030,921,4.0,851162426
91825,3248,2.0,956874213
55231,1614,4.0,1027846215
55049,49272,3.5,1276811264
22727,2579,3.0,1009960365
99482,2059,2.0,983485566
26520,1204,4.0,941917327
59217,532,2.0,1154375112
137143,497,4.0,982853152
81807,296,5.0,833126103
43822,1876,2.0,901638768
121087,589,4.0,1342119963
62769,48043,3.0,1187028160
110274,6534,3.0,1110240223
39346,1693,3.5,1079216156
116189,2288,4.0,1156955072
52070,170,3.0,845137675
112248,61,3.0,863037729
57415,2961,1.0,994578052
123942,3225,2.0,953179950
32654,69,4.0,968789042
117704,380,3.0,1007316495
70755,1127,4.0,1077949655
22776,1199,4.0,1124459976
2711,2916,4.0,969811321
47528,79702,5.0,1283038732
34856,1346,3.0,965108183
132250,3176,5.0,953441839
56434,2081,3.5,1072149049
111925,1589,3.5,1383940053
58987,3408,3.5,1166080451
124189,1193,4.0,1112409837
137715,344,4.0,837275881
83959,2662,3.5,1116746524
117857,590,5.0,832922180
10485,96501,3.5,1420841231
116185,4090,3.0,1171837745
67640,7149,4.0,1135881178
130531,169,2.0,831284687
102624,1220,5.0,974261140
131068,6242,3.5,1230561245
111373,63082,4.5,1240092484
4772,3908,1.0,1037411573
28771,3396,4.0,1113841426
65714,2115,4.5,1366548235
30016,3980,3.5,1188311661
90162,1028,4.0,1039492232
15051,33036,3.0,1314770199
118947,6170,4.5,1138141411
20372,922,3.5,1351630953
3915,1080,3.5,1140889647
106838,3062,4.0,992638891
28913,3793,2.5,1176690013
95560,89492,5.0,1361389220
21081,25923,4.5,1138252982
5784,3082,3.0,1049932508
19855,1302,5.0,957469247
7439,2924,5.0,953504813
102819,2115,4.0,945374646
5157,2316,3.0,1262307979
59592,4270,1.0,990188668
27071,5316,4.0,1031639310
53350,4017,0.5,1414305355
19815,1014,3.0,859050401
56582,1396,4.0,1054250071
117050,908,5.0,957311606
17602,52443,0.5,1265857968
100139,1225,5.0,942263455
88312,1419,2.0,989343039
123151,8147,4.0,1116809865
91388,2572,3.0,994575640
44081,7387,3.0,1231959714
4805,2688,4.0,972845975
99921,663,4.0,866931868
24245,1,3.5,1112097381
44438,141,4.0,1259248282
100059,1127,4.0,962795364
67640,4016,4.5,1135883292
78340,206,3.0,940265430
81429,2028,5.0,940800617
59851,575,4.0,1248098095
41655,8641,1.0,1264661712
24918,260,5.0,944916979
32659,3467,2.0,1022315405
71804,8792,3.5,1132269066
33673,68954,5.0,1377167854
49208,1204,4.0,1410110834
14071,7394,3.0,1097869355
92608,367,3.0,855845150
132649,1136,5.0,1335105021
133315,1513,3.0,954652366
39371,141,4.0,829998212
131787,27660,3.5,1214622326
14675,697,4.0,858024302
91977,5299,3.5,1335066910
21593,3543,5.0,989720099
132561,4816,3.5,1136692124
118568,3984,4.0,1080704156
69805,5481,3.0,1131661580
99890,1641,3.0,1183343886
45935,588,4.0,962478361
75072,2959,4.0,1230226040
47651,1175,3.0,912418577
34212,1198,4.5,1086997353
63664,367,4.0,847941194
79666,74458,4.5,1397239405
13491,2324,4.0,976046720
40865,48385,4.0,1278083709
52206,1635,2.0,1159813256
22998,45447,3.0,1170849548
127944,172,2.0,1128120788
86824,587,3.0,994871640
128671,2642,0.5,1423278346
18628,1387,3.5,1126497959
92782,2324,4.0,1126317862
21511,265,4.0,1076385295
113075,59900,3.5,1332309532
48463,5388,3.5,1073898430
99128,377,5.0,844712648
13398,1276,5.0,890992811
48904,1449,4.0,945487550
111523,479,3.0,942407585
81257,905,4.5,1229618242
108345,86,4.0,850132614
52634,112852,5.0,1415278182
118011,1198,5.0,1254423196
33611,3527,2.0,974766137
117569,936,5.0,975394286
78622,2997,5.0,1309484231
42000,2457,5.0,1036818352
78149,172,3.0,941425101
106065,2928,2.0,987084677
58650,1177,3.0,946305185
18947,307,5.0,1193732896
5155,1552,3.5,1108141785
94398,1179,3.0,974182458
3033,1729,4.0,1177622454
73879,1211,4.0,900888415
68180,72998,4.0,1269949714
113028,150,3.0,1094664979
21574,1831,3.5,1297653150
12566,8781,3.5,1128178817
471,4047,4.0,980480350
46237,2379,2.0,965970458
38997,368,3.0,983647901
46869,2951,4.0,1010247844
134535,597,1.0,1163286244
55924,3844,5.0,965278402
123480,3253,4.0,1156618228
18390,7036,3.0,1161640915
89806,106782,4.0,1422502262
9923,2707,5.0,972048726
11498,500,4.0,1254254072
59914,1617,4.0,1274732999
74603,317,3.0,843487613
91903,733,2.0,975084907
104393,54997,4.5,1354291029
27460,266,3.0,1111891119
94013,33158,3.0,1176062315
13624,6452,4.5,1138402889
83822,39183,4.0,1165235994
4141,1889,3.5,1079033168
106127,2736,4.0,1035840061
35662,5528,4.0,1308302331
267,2335,5.0,917385152
61982,750,3.0,867108050
27001,2657,5.0,974624135
1537,4249,5.0,997302547
2444,7482,4.0,1093586764
45098,1196,4.0,1335603911
86720,6,4.0,971275527
18471,3100,3.0,1044593502
119506,7076,4.0,1157680853
58433,2447,4.0,976548396
95951,1784,4.5,1255128306
99208,2535,3.0,1113313577
735,63082,4.0,1237463024
28823,5816,4.0,1239799052
99364,648,3.0,848837848
62706,2460,3.0,978453138
48643,342,4.0,844507418
78320,1644,2.0,1058078140
87954,3969,0.5,1171564399
57716,1929,4.0,1368524161
13205,1527,4.0,1264420926
58402,2313,3.5,1228344043
62789,2302,4.0,1093039112
112852,105755,2.5,1389669748
47226,1073,4.0,851344147
97221,3624,3.5,1112018581
2609,2282,3.0,969466055
25516,17,3.0,859293662
114624,103883,2.5,1387111825
119194,1573,3.0,945888495
103090,5902,3.5,1112399152
61695,370,3.0,839072743
75862,8665,4.0,1174416925
52140,5574,2.0,1076540164
38341,3702,4.0,1383923302
74377,3039,5.0,1039201972
120917,44199,4.0,1424196240
24759,6155,3.0,1125505832
131721,15,3.0,1140561277
117108,3024,2.0,979623431
38642,46335,2.5,1161293177
27426,63479,4.5,1320208949
133471,1394,4.0,1347669135
68180,3510,4.5,1188468027
41883,2018,3.0,1109009604
40943,4886,4.0,1413510228
132953,92264,4.0,1338681399
84293,916,5.0,939856098
54937,3386,3.5,1356591285
111357,2247,2.0,907627801
127154,2700,5.0,1157879755
8197,4366,3.5,1085435912
47244,457,5.0,975652384
48940,31,3.0,836259090
14345,2683,2.0,1079845000
48644,1965,4.0,903474502
3936,47,5.0,849136922
105511,5903,3.5,1345004639
78243,2950,1.0,1337160863
74683,5015,3.0,1228624597
